hour;minute;tweets;related;rainfall class;Normalized hour;Normalized minute;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class;Predicted next batch rainfall class
1;30;0;0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0;0
16;0;0;0;0.0;0.6956521739130435;0.0;0.0;0.0;0.0;0;0
12;0;3;0;0.0;0.5217391304347826;0.0;0.10714285714285714;0.0;0.0;0;0
10;0;2;0;0.0;0.43478260869565216;0.0;0.07142857142857142;0.0;0.0;0;0
22;0;0;0;0.0;0.9565217391304348;0.0;0.0;0.0;0.0;0;0
16;30;1;0;0.0;0.6956521739130435;1.0;0.03571428571428571;0.0;0.0;0;0
7;30;0;0;0.2;0.30434782608695654;1.0;0.0;0.0;0.007054673721340388;0;0
7;30;0;0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0;0
1;0;0;0;0.0;0.043478260869565216;0.0;0.0;0.0;0.0;0;0
0;30;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0;0
0;30;1;0;0.0;0.0;1.0;0.03571428571428571;0.0;0.0;0;0
5;30;0;0;0.2;0.21739130434782608;1.0;0.0;0.0;0.007054673721340388;0;0
9;30;2;0;0.0;0.391304347826087;1.0;0.07142857142857142;0.0;0.0;0;0
1;30;0;0;0.0;0.043478260869565216;1.0;0.0;0.0;0.0;0;0
6;30;0;0;0.2;0.2608695652173913;1.0;0.0;0.0;0.007054673721340388;0;0
18;0;0;0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0;0
17;0;4;0;0.0;0.7391304347826086;0.0;0.14285714285714285;0.0;0.0;0;0
23;0;1;0;0.0;1.0;0.0;0.03571428571428571;0.0;0.0;0;0
19;0;1;0;0.0;0.8260869565217391;0.0;0.03571428571428571;0.0;0.0;0;0
11;0;4;0;0.0;0.4782608695652174;0.0;0.14285714285714285;0.0;0.0;0;0
16;0;1;0;0.0;0.6956521739130435;0.0;0.03571428571428571;0.0;0.0;0;0
13;0;3;0;0.0;0.5652173913043478;0.0;0.10714285714285714;0.0;0.0;0;0
15;0;0;0;0.59;0.6521739130434783;0.0;0.0;0.0;0.020811287477954143;0;0
20;0;1;0;0.0;0.8695652173913043;0.0;0.03571428571428571;0.0;0.0;0;0
12;30;0;0;0.0;0.5217391304347826;1.0;0.0;0.0;0.0;0;0
13;30;0;0;0.0;0.5652173913043478;1.0;0.0;0.0;0.0;0;0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0;0
16;30;0;0;0.0;0.6956521739130435;1.0;0.0;0.0;0.0;0;0
14;30;0;0;0.39;0.6086956521739131;1.0;0.0;0.0;0.013756613756613757;0;0
4;30;1;0;0.0;0.17391304347826086;1.0;0.03571428571428571;0.0;0.0;0;0
22;30;9;0;0.0;0.9565217391304348;1.0;0.32142857142857145;0.0;0.0;0;0
22;30;0;0;0.0;0.9565217391304348;1.0;0.0;0.0;0.0;0;0
13;30;1;0;0.0;0.5652173913043478;1.0;0.03571428571428571;0.0;0.0;0;0
21;30;0;0;0.0;0.9130434782608695;1.0;0.0;0.0;0.0;0;0
17;0;0;0;0.0;0.7391304347826086;0.0;0.0;0.0;0.0;0;0
21;30;2;0;1.17;0.9130434782608695;1.0;0.07142857142857142;0.0;0.04126984126984126;0;0
21;30;0;0;0.0;0.9130434782608695;1.0;0.0;0.0;0.0;0;0
3;0;12;0;0.0;0.13043478260869565;0.0;0.42857142857142855;0.0;0.0;0;0
9;0;0;0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0;0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0;0
23;0;0;0;0.79;1.0;0.0;0.0;0.0;0.027865961199294534;0;0
5;30;0;0;0.0;0.21739130434782608;1.0;0.0;0.0;0.0;0;0
8;30;0;0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0;0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0;0
7;30;0;0;0.0;0.30434782608695654;1.0;0.0;0.0;0.0;0;0
0;30;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0;0
20;30;1;0;0.0;0.8695652173913043;1.0;0.03571428571428571;0.0;0.0;0;0
18;0;0;0;0.0;0.782608695652174;0.0;0.0;0.0;0.0;0;0
2;0;0;0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0;0
8;30;0;0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0;0
7;0;1;0;0.0;0.30434782608695654;0.0;0.03571428571428571;0.0;0.0;0;0
19;0;5;0;0.0;0.8260869565217391;0.0;0.17857142857142858;0.0;0.0;0;0
20;30;3;0;0.0;0.8695652173913043;1.0;0.10714285714285714;0.0;0.0;0;0
13;30;1;0;0.2;0.5652173913043478;1.0;0.03571428571428571;0.0;0.007054673721340388;0;0
22;30;1;0;0.0;0.9565217391304348;1.0;0.03571428571428571;0.0;0.0;0;0
4;0;0;0;1.19;0.17391304347826086;0.0;0.0;0.0;0.0419753086419753;1;0
15;0;1;0;0.0;0.6521739130434783;0.0;0.03571428571428571;0.0;0.0;0;0
21;30;2;0;0.0;0.9130434782608695;1.0;0.07142857142857142;0.0;0.0;0;0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0;0
13;30;0;0;0.0;0.5652173913043478;1.0;0.0;0.0;0.0;0;0
2;0;0;0;0.0;0.08695652173913043;0.0;0.0;0.0;0.0;0;0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0;0
19;0;0;0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;0;0
0;30;2;0;0.0;0.0;1.0;0.07142857142857142;0.0;0.0;0;0
14;0;2;0;0.0;0.6086956521739131;0.0;0.07142857142857142;0.0;0.0;0;0
20;30;0;0;0.0;0.8695652173913043;1.0;0.0;0.0;0.0;0;0
2;30;4;0;0.0;0.08695652173913043;1.0;0.14285714285714285;0.0;0.0;0;0
1;30;2;0;0.0;0.043478260869565216;1.0;0.07142857142857142;0.0;0.0;0;0
21;30;3;0;0.0;0.9130434782608695;1.0;0.10714285714285714;0.0;0.0;0;0
15;0;1;0;0.0;0.6521739130434783;0.0;0.03571428571428571;0.0;0.0;0;0
8;30;0;0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0;0
4;0;0;0;0.0;0.17391304347826086;0.0;0.0;0.0;0.0;0;0
6;30;0;0;0.0;0.2608695652173913;1.0;0.0;0.0;0.0;0;0
8;30;0;0;0.0;0.34782608695652173;1.0;0.0;0.0;0.0;0;0
4;30;0;0;0.4;0.17391304347826086;1.0;0.0;0.0;0.014109347442680775;0;0
17;30;13;0;0.0;0.7391304347826086;1.0;0.4642857142857143;0.0;0.0;0;0
2;30;1;0;0.0;0.08695652173913043;1.0;0.03571428571428571;0.0;0.0;0;0
2;0;12;0;0.0;0.08695652173913043;0.0;0.42857142857142855;0.0;0.0;0;0
18;30;2;0;0.0;0.782608695652174;1.0;0.07142857142857142;0.0;0.0;0;0
10;0;0;0;0.0;0.43478260869565216;0.0;0.0;0.0;0.0;0;0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0;0
20;30;0;0;0.0;0.8695652173913043;1.0;0.0;0.0;0.0;0;0
12;0;2;0;0.0;0.5217391304347826;0.0;0.07142857142857142;0.0;0.0;0;0
23;30;1;0;0.0;1.0;1.0;0.03571428571428571;0.0;0.0;0;0
18;30;5;0;0.0;0.782608695652174;1.0;0.17857142857142858;0.0;0.0;0;0
23;0;2;0;0.0;1.0;0.0;0.07142857142857142;0.0;0.0;0;0
14;30;4;0;0.0;0.6086956521739131;1.0;0.14285714285714285;0.0;0.0;0;0
23;0;1;0;0.0;1.0;0.0;0.03571428571428571;0.0;0.0;0;0
0;30;0;0;0.2;0.0;1.0;0.0;0.0;0.007054673721340388;0;0
14;30;0;0;0.0;0.6086956521739131;1.0;0.0;0.0;0.0;0;0
0;30;0;0;0.0;0.0;1.0;0.0;0.0;0.0;0;0
2;30;0;0;0.0;0.08695652173913043;1.0;0.0;0.0;0.0;0;0
20;0;2;0;0.0;0.8695652173913043;0.0;0.07142857142857142;0.0;0.0;0;0
3;30;0;0;0.0;0.13043478260869565;1.0;0.0;0.0;0.0;0;0
3;0;0;0;0.0;0.13043478260869565;0.0;0.0;0.0;0.0;0;0
19;0;0;0;0.0;0.8260869565217391;0.0;0.0;0.0;0.0;0;0
20;30;1;0;0.2;0.8695652173913043;1.0;0.03571428571428571;0.0;0.007054673721340388;0;0
14;0;1;0;0.0;0.6086956521739131;0.0;0.03571428571428571;0.0;0.0;0;0
14;0;0;0;0.0;0.6086956521739131;0.0;0.0;0.0;0.0;0;0
13;30;0;0;0.0;0.5652173913043478;1.0;0.0;0.0;0.0;0;0
12;30;2;0;0.0;0.5217391304347826;1.0;0.07142857142857142;0.0;0.0;0;0
8;0;2;0;0.0;0.34782608695652173;0.0;0.07142857142857142;0.0;0.0;0;0
9;0;0;0;0.0;0.391304347826087;0.0;0.0;0.0;0.0;0;0
18;30;1;0;0.0;0.782608695652174;1.0;0.03571428571428571;0.0;0.0;0;0
19;30;0;0;0.79;0.8260869565217391;1.0;0.0;0.0;0.027865961199294534;1;0
