tweets;related;rainfall class;Normalized tweets;Normalized related;Normalized rainfall class;Next batch rainfall class;Predicted next batch rainfall class
1;0;9.06;0.016129032258064516;0.0;0.4421669106881406;1;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
9;0;0.0;0.14516129032258066;0.0;0.0;0;0
16;0;0.0;0.25806451612903225;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
17;0;0.0;0.27419354838709675;0.0;0.0;0;0
10;0;0.0;0.16129032258064516;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
12;0;0.0;0.1935483870967742;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
8;0;0.0;0.12903225806451613;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
8;0;0.0;0.12903225806451613;0.0;0.0;0;0
1;0;0.0;0.016129032258064516;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
5;0;0.0;0.08064516129032258;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
15;0;0.0;0.24193548387096775;0.0;0.0;0;0
11;0;0.0;0.1774193548387097;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
1;0;0.0;0.016129032258064516;0.0;0.0;0;0
16;0;0.0;0.25806451612903225;0.0;0.0;0;0
10;0;0.0;0.16129032258064516;0.0;0.0;0;0
5;0;0.0;0.08064516129032258;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
9;0;0.0;0.14516129032258066;0.0;0.0;0;0
1;0;0.0;0.016129032258064516;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
8;0;0.0;0.12903225806451613;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
7;0;0.0;0.11290322580645161;0.0;0.0;0;0
19;0;0.2;0.3064516129032258;0.0;0.009760858955588094;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
7;0;0.0;0.11290322580645161;0.0;0.0;0;0
1;0;0.2;0.016129032258064516;0.0;0.009760858955588094;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
10;0;0.0;0.16129032258064516;0.0;0.0;0;0
18;0;0.0;0.2903225806451613;0.0;0.0;0;0
5;0;0.0;0.08064516129032258;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
12;0;0.0;0.1935483870967742;0.0;0.0;0;0
7;0;0.78;0.11290322580645161;0.0;0.03806734992679356;0;0
4;0;0.0;0.06451612903225806;0.0;0.0;0;0
1;0;0.0;0.016129032258064516;0.0;0.0;0;0
0;0;0.0;0.0;0.0;0.0;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
5;0;0.0;0.08064516129032258;0.0;0.0;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
2;0;0.0;0.03225806451612903;0.0;0.0;0;0
17;0;0.0;0.27419354838709675;0.0;0.0;0;0
6;0;0.0;0.0967741935483871;0.0;0.0;0;0
7;0;0.0;0.11290322580645161;0.0;0.0;0;0
3;0;0.0;0.04838709677419355;0.0;0.0;0;0
